,lev_va_ft,County,MeasurementDate,Well_ID,SaturatedThickness,y_lat,x_long
34171,120.51,Briscoe,2006/12/12,1137601,79.49,34.44923108,-101.4159993
34172,179.83,Briscoe,2006/12/12,1137701,38.16999999999999,34.39089924,-101.4615565
34173,207.49,Briscoe,2006/12/12,1137914,24.50999999999999,34.39145486,-101.41155400000001
34174,132.17,Briscoe,2006/12/12,1138109,72.83000000000001,34.48228586,-101.3404403
34175,160.37,Briscoe,2006/12/12,1138306,71.63,34.49284124,-101.27015899999999
34176,197.61,Briscoe,2006/12/12,1138402,14.389999999999986,34.42062084,-101.35016230000001
34177,140.85,Briscoe,2006/12/12,1138509,59.150000000000006,34.45367558,-101.30016009999999
34178,118.32,Briscoe,2006/12/12,1138728,61.68000000000001,34.37756645,-101.3476617
34179,100.48,Briscoe,2006/12/12,1138921,47.519999999999996,34.37701102,-101.2837696
34180,202.62,Briscoe,2006/12/11,1139201,14.379999999999995,34.46811945,-101.19015490000001
34181,204.14,Briscoe,2006/12/11,1139605,62.860000000000014,34.4578418,-101.1554309
34182,278.71,Swisher,2006/11/29,1141102,86.29000000000002,34.37034684,-101.973239
34183,272.25,Castro,2007/02/21,1141108,77.75,34.36284746,-101.99990600000001
34184,249.23,Swisher,2006/12/13,1141404,98.77000000000001,34.319514899999994,-101.97434940000001
34185,258.12,Hale,2007/01/05,1141506,86.88,34.30645906,-101.93018190000001
34186,237.59,Hale,2007/01/05,1141602,50.41,34.29701421,-101.88351440000001
34187,242.71,Swisher,2006/11/28,1142308,125.28999999999999,34.3472886,-101.7585132
34189,236.05,Hale,2007/01/05,1142704,50.94999999999999,34.26729261,-101.8660137
34191,145.26,Swisher,2006/11/27,1143202,91.74000000000001,34.34645531,-101.7032333
34192,137.57,Swisher,2006/11/27,1143306,87.43,34.34645548,-101.64989759999999
34193,151.81,Swisher,2006/11/27,1143501,56.19,34.31701179,-101.69795490000001
34195,232.12,Swisher,2006/11/27,1144401,59.879999999999995,34.32895611,-101.610729
34196,249.14,Swisher,2006/11/27,1144602,40.860000000000014,34.31784549,-101.5410037
34197,220.91,Hale,2007/01/05,1144714,90.09,34.25534714,-101.60906130000001
34198,211.09,Floyd,2007/02/08,1144904,35.91,34.27951323,-101.53933640000001
34199,138.83,Briscoe,2006/12/12,1145314,91.16999999999999,34.362566799999996,-101.3871079
34200,228.27,Swisher,2006/11/27,1145407,65.72999999999999,34.33284523,-101.4762787
34201,225.3,Floyd,2007/02/08,1145408,53.69999999999999,34.30367936,-101.4679446
34202,248.69,Briscoe,2006/12/12,1145512,13.310000000000002,34.31840122,-101.446277
34205,181.87,Floyd,2007/02/08,1145806,35.129999999999995,34.25118081,-101.45127640000001
34206,193.74,Floyd,2007/02/09,1145905,26.25999999999999,34.25923621,-101.41321909999999
34207,105.16,Briscoe,2006/12/12,1146101,113.84,34.34923391,-101.33404959999999
34208,78.85,Briscoe,2006/12/12,1146214,73.15,34.35784483,-101.3062705
34209,199.26,Briscoe,2006/12/12,1146409,25.74000000000001,34.318956899999996,-101.36238399999999
34210,241.5,Floyd,2007/03/21,1146606,63.5,34.30006871,-101.2507115
34212,269.16,Floyd,2007/02/09,1146802,32.839999999999975,34.29034667,-101.2943247
34213,246.39,Floyd,2007/02/09,1147703,56.610000000000014,34.26701387,-101.21821
34214,266.32,Hale,2007/01/08,1149101,33.68000000000001,34.24173951,-101.9882372
34217,290.35,Hale,2007/01/08,1149404,43.64999999999998,34.19535249,-101.9915696
34218,241.75,Hale,2007/01/11,1149702,46.25,34.12924406,-101.99656829999999
34219,265.22,Hale,2007/01/11,1149801,64.77999999999997,34.15979769,-101.9529571
34221,234.16,Hale,2007/01/08,1150203,45.84,34.24534788,-101.7957345
34222,229.2,Hale,2007/01/08,1150204,92.80000000000001,34.21784925,-101.8293455
34224,188.62,Hale,2007/01/10,1150605,116.38,34.17757184,-101.7682325
34227,213.33,Hale,2007/01/08,1151102,104.66999999999999,34.23895859,-101.73823320000001
34231,196.7,Hale,2007/01/08,1151403,101.30000000000001,34.19201559,-101.72823170000001
34233,196.16,Hale,2007/01/09,1151703,98.84,34.13979494,-101.74017540000001
34234,203.41,Floyd,2007/02/08,1152305,48.59,34.22895918,-101.5262796
34235,250.2,Floyd,2007/02/08,1152610,92.80000000000001,34.19257148,-101.5207232
34236,248.13,Hale,2007/01/09,1152703,43.870000000000005,34.13340652,-101.6135036
34238,277.26,Floyd,2007/02/08,1152908,123.74000000000001,34.13896211,-101.5190556
34239,207.35,Floyd,2007/02/08,1153102,70.65,34.21451528,-101.48099959999999
34241,223.28,Floyd,2007/02/09,1153302,56.72,34.22895941,-101.3987736
34242,243.2,Floyd,2007/02/08,1153503,57.80000000000001,34.19729371,-101.442942
34243,154.72,Floyd,2007/02/08,1153802,122.28,34.14951757,-101.4218293
34244,158.55,Floyd,2007/02/09,1153904,51.44999999999999,34.15673963,-101.387939
34245,227.13,Floyd,2007/02/09,1154101,33.870000000000005,34.22840397,-101.34543769999999
34247,186.75,Floyd,2007/02/09,1154402,23.25,34.19118298,-101.3601603
34248,241.34,Floyd,2007/02/12,1154601,89.66,34.18618331,-101.2898792
34249,170.0,Floyd,2007/02/09,1154802,30.0,34.14229582,-101.33321409999999
34250,190.9,Floyd,2007/02/12,1154904,114.1,34.15729549,-101.26182220000001
34251,284.65,Floyd,2007/02/09,1155501,78.35000000000002,34.18257213,-101.2054312
34252,293.75,Floyd,2007/02/09,1155901,47.25,34.15840599,-101.1598737
34253,230.3,Hale,2007/01/11,1157202,67.69999999999999,34.10813285,-101.9462892
34255,242.64,Hale,2007/01/11,1157401,96.36000000000001,34.0650794,-101.9704554
34256,213.69,Hale,2007/01/11,1157601,111.31,34.06091159,-101.9060098
34259,238.65,Hale,2007/01/16,1157901,76.35,34.03230151,-101.90600909999999
34260,232.64,Hale,2007/01/10,1158103,103.36000000000001,34.11118658,-101.8532323
34261,239.05,Hale,2007/01/10,1158205,105.94999999999999,34.10924116,-101.79712020000001
34262,151.14,Hale,2007/01/11,1158414,143.86,34.06341059,-101.86128690000001
34265,104.75,Hale,2007/01/12,1158801,150.25,34.03229963,-101.81767430000001
34266,103.78,Hale,2007/01/12,1158901,121.22,34.00702135,-101.7579505
34269,234.37,Hale,2007/01/10,1159404,85.63,34.07924124,-101.7401739
34271,92.95,Hale,2007/01/12,1159503,57.05,34.04618685,-101.6832267
34274,248.05,Hale,2007/01/09,1160204,22.94999999999999,34.09257457,-101.5785015
34277,265.88,Floyd,2007/02/08,1160502,84.12,34.05868681,-101.55988909999999
34278,269.08,Floyd,2007/02/08,1160605,144.92000000000002,34.04868723,-101.52627659999999
34280,286.49,Floyd,2007/02/08,1160804,64.50999999999999,34.00535521,-101.55072120000001
34281,263.39,Floyd,2007/02/08,1160902,153.61,34.02618801,-101.50849790000001
34282,262.99,Floyd,2007/02/08,1161113,130.01,34.09507475,-101.4787755
34283,272.69,Floyd,2007/02/09,1161407,20.310000000000002,34.05146512,-101.4637743
34284,85.91,Floyd,2007/02/09,1161605,73.09,34.07951999,-101.39321609999999
34285,271.15,Floyd,2007/02/09,1161801,7.850000000000023,34.03702125,-101.43766190000001
34286,271.99,Floyd,2007/02/09,1161901,31.00999999999999,34.00313361,-101.4059936
34287,139.44,Floyd,2007/02/09,1162201,45.56,34.10229726,-101.3096017
34288,154.98,Floyd,2007/02/09,1162301,29.02000000000001,34.10757502,-101.2570995
34289,59.65,Floyd,2007/02/10,1162401,40.35,34.08118667,-101.3715486
34290,149.22,Floyd,2007/02/12,1162601,93.78,34.06896526,-101.2568215
34291,154.33,Floyd,2007/02/12,1162602,85.66999999999999,34.04341054,-101.2707108
34292,109.36,Floyd,2007/02/09,1162702,90.64,34.03785488,-101.350714
34293,119.51,Floyd,2007/02/09,1162801,126.49,34.02479987,-101.32543509999999
34295,251.96,Floyd,2007/02/12,1163502,69.03999999999999,34.07118679999999,-101.17154000000001
34296,253.47,Floyd,2007/02/12,1163601,96.53,34.07424189,-101.1257048
34297,215.36,Floyd,2007/02/12,1163801,54.639999999999986,34.02229984,-101.20292990000002
34298,256.39,Floyd,2007/02/12,1163901,138.61,34.02257723,-101.1584835
34299,250.51,Floyd,2007/02/12,1164101,65.49000000000001,34.11535158,-101.1176493
34300,253.28,Floyd,2007/02/12,1164701,102.72,34.03118745,-101.087647
34301,150.22,Motley,2007/02/01,1164907,259.78,34.01452088,-101.03514440000001
34302,96.5,Donley,2006/12/12,1201101,78.5,34.99393892,-100.9812589
34303,34.8,Donley,2007/02/26,1201102,53.2,34.96977272,-100.9607024
34304,51.5,Donley,2006/12/23,1201107,66.5,34.98199472,-100.9632026
34305,52.0,Donley,2007/01/07,1201131,64.0,34.96866162,-100.99653719999999
34306,49.8,Donley,2006/12/22,1201301,110.2,34.97116161,-100.905978
34307,54.4,Donley,2006/12/22,1201306,97.6,34.96227288,-100.888755
34308,130.7,Donley,2006/12/22,1201502,74.30000000000001,34.93477338,-100.9543131
34309,115.2,Donley,2006/12/22,1201617,61.8,34.92088472,-100.9107001
34310,65.1,Donley,2006/12/22,1201623,47.900000000000006,34.94921755,-100.8804213
34311,93.6,Donley,2006/12/22,1201624,71.4,34.91810698,-100.8826434
34312,56.1,Donley,2006/12/22,1201655,54.9,34.93032899,-100.8890326
34314,199.0,Donley,2006/12/22,1201805,17.0,34.89255194,-100.9476459
34315,146.9,Donley,2006/12/22,1201904,85.1,34.90116284,-100.8970883
34316,23.0,Donley,2006/12/22,1202408,159.0,34.91810695,-100.83819709999999
34318,24.7,Donley,2006/12/22,1202812,103.3,34.90921818,-100.80625129999999
34319,11.6,Donley,2006/12/22,1202907,104.4,34.89005175,-100.7559713
34320,40.4,Donley,2006/12/22,1202931,81.6,34.89671832,-100.7545824
34321,80.3,Donley,2006/12/22,1203207,38.7,34.96060636,-100.697636
34322,102.2,Donley,2006/12/22,1203601,26.799999999999997,34.93977334,-100.6645787
34323,87.9,Donley,2006/12/22,1203603,42.099999999999994,34.95532876,-100.62679940000001
34324,94.8,Donley,2006/12/22,1203604,10.200000000000003,34.9208847,-100.6345772
34325,65.7,Donley,2007/04/20,1203901,174.3,34.87977407,-100.64068809999999
34327,29.7,Donley,2006/12/22,1204805,29.3,34.89449611,-100.5709628
34329,66.8,Donley,2007/02/26,1210218,67.2,34.87171875,-100.79513940000001
34330,10.5,Donley,2006/12/23,1210301,117.5,34.85866334,-100.76291570000001
34331,31.3,Donley,2007/01/07,1210306,102.7,34.845608,-100.7734716
34332,25.8,Donley,2007/03/14,1210310,104.2,34.85144123,-100.7679159
34334,112.7,Donley,2007/01/07,1210401,24.299999999999997,34.825053000000004,-100.87319790000001
34335,99.8,Donley,2007/01/07,1210504,44.2,34.82477503,-100.7929167
34337,115.3,Donley,2007/01/07,1211207,79.7,34.870052,-100.705691
34338,81.8,Donley,2007/04/21,1211310,100.2,34.85060774,-100.63679870000001
34339,104.9,Donley,2007/01/07,1211353,108.1,34.83755237,-100.6612441
34340,198.0,Donley,2007/01/07,1211404,12.0,34.82977482,-100.73291409999999
34341,169.2,Donley,2007/01/07,1211508,35.80000000000001,34.83283025,-100.68707859999999
34342,121.6,Donley,2007/01/07,1212104,95.4,34.859496500000006,-100.61179759999999
34345,178.47,Motley,2007/02/01,2201103,171.53,33.99563227,-100.9984758
34346,237.07,Dickens,2007/02/01,2217102,183.93,33.73397237,-100.994864
34347,236.65,Hale,2007/02/01,2301302,134.35,33.96424767,-101.9151747
34348,240.77,Hale,2007/02/01,2301401,109.22999999999999,33.92980452,-101.97017509999999
34350,226.05,Hale,2007/02/01,2301802,118.94999999999999,33.91535968,-101.9410077
34351,160.97,Hale,2007/02/01,2301901,41.03,33.88397032,-101.8890619
34352,250.71,Hale,2007/01/31,2302104,79.28999999999999,33.97757959,-101.85350720000001
34353,118.31,Hale,2007/02/01,2302302,43.69,33.96341169,-101.78072790000002
34355,252.82,Hale,2007/01/31,2302501,98.18,33.93369058,-101.8101724
34357,174.9,Hale,2007/01/31,2302801,45.099999999999994,33.87619142,-101.7971156
34358,237.89,Hale,2007/01/31,2302901,136.11,33.91174582,-101.7662823
34359,121.24,Hale,2007/02/01,2303103,18.760000000000005,33.98174412,-101.7212822
34360,130.21,Hale,2007/02/01,2303201,70.78999999999999,33.97785547,-101.6773918
34361,140.89,Hale,2007/02/01,2303304,59.110000000000014,33.96952247,-101.63600140000001
34362,113.92,Hale,2007/02/01,2303401,54.08,33.93785616,-101.7357264
34363,212.6,Hale,2007/02/01,2303702,25.400000000000006,33.90674575,-101.7318369
34366,214.15,Hale,2007/02/01,2304106,105.85,33.96313388,-101.5923888
34368,259.97,Floyd,2007/02/08,2304504,124.02999999999997,33.95063432,-101.55155390000002
34369,243.16,Hale,2007/02/01,2304505,140.84,33.92452378,-101.5648874
34370,272.39,Floyd,2007/02/08,2304602,52.610000000000014,33.94063463,-101.5315532
34371,256.69,Floyd,2007/02/08,2304603,131.31,33.92202395,-101.5359975
34373,248.79,Floyd,2007/02/08,2304802,139.21,33.90035774,-101.5487755
34374,275.4,Floyd,2007/02/12,2305202,136.60000000000002,33.97730074,-101.4448837
34375,276.06,Floyd,2007/02/12,2305301,54.94,33.9814675,-101.39515959999999
34376,285.74,Floyd,2007/02/12,2305502,139.26,33.93702388,-101.44655
34377,288.31,Floyd,2007/02/12,2305602,76.69,33.95285707,-101.377103
34378,291.3,Floyd,2007/02/12,2305603,87.69999999999999,33.93396852,-101.39904809999999
34379,283.68,Floyd,2007/02/12,2305701,156.32,33.91035773,-101.4879402
34380,290.11,Floyd,2007/02/12,2305803,135.89,33.89174717,-101.42877109999999
34381,140.7,Floyd,2007/02/12,2306113,69.30000000000001,33.99313412,-101.3426577
34382,190.88,Floyd,2007/02/12,2306303,73.12,33.99285662,-101.2737661
34383,296.65,Floyd,2007/02/12,2306503,76.35000000000002,33.94869068,-101.31460059999999
34384,284.82,Floyd,2007/02/12,2306601,75.18,33.93452441,-101.2720988
34385,285.72,Floyd,2007/02/12,2306704,114.27999999999997,33.90508036,-101.35237940000002
34386,284.12,Floyd,2007/02/12,2307105,75.88,33.98980096,-101.2207083
34387,296.48,Floyd,2007/02/12,2307202,83.51999999999998,33.97618983,-101.1857066
34389,223.12,Floyd,2007/02/12,2307702,86.88,33.88896975,-101.2470974
34390,312.33,Floyd,2007/02/13,2307802,87.67000000000002,33.87646974,-101.1990397
34391,285.79,Floyd,2007/02/12,2308201,69.20999999999998,33.97368887,-101.0595897
34392,301.89,Floyd,2007/02/13,2308401,74.11000000000001,33.9506343,-101.115981
34393,295.05,Floyd,2007/02/12,2308503,89.94999999999999,33.9345232,-101.0645898
34394,302.46,Floyd,2007/02/13,2308701,55.54000000000002,33.90619086,-101.1145918
34395,118.92,Hale,2007/01/17,2309201,23.08,33.83924896,-101.921284
34397,146.23,Lubbock,2007/01/18,2309601,13.77000000000001,33.822582399999995,-101.9160059
34398,171.16,Lubbock,2007/01/18,2309701,28.840000000000003,33.76619431,-101.96378370000001
34399,207.42,Lubbock,2007/01/18,2310502,92.58000000000001,33.79841522,-101.81517020000001
34400,233.41,Hale,2007/02/01,2311103,46.59,33.83785842,-101.7265578
34401,236.13,Hale,2007/02/01,2311305,128.87,33.85591383,-101.6665563
34403,182.4,Lubbock,2007/01/18,2311601,159.6,33.79869305,-101.6365546
34404,226.58,Lubbock,2007/01/18,2311702,73.41999999999999,33.78174845,-101.7487797
34405,232.35,Lubbock,2007/01/18,2311801,117.65,33.76647122,-101.7062783
34406,226.8,Floyd,2007/02/13,2312301,55.19999999999999,33.868414200000004,-101.5129407
34407,206.98,Lubbock,2007/01/18,2312401,158.02,33.79563768,-101.6129427
34409,240.37,Crosby,2007/01/25,2312801,79.63,33.76147207,-101.5607186
34410,219.68,Lubbock,2007/01/18,2312803,58.31999999999999,33.75119451,-101.56544079999999
34411,274.59,Crosby,2007/01/25,2312902,75.41000000000003,33.76730553,-101.5082172
34412,271.08,Crosby,2007/02/07,2312905,68.92000000000002,33.77536074,-101.5384959
34413,294.62,Floyd,2007/02/13,2313302,105.38,33.86841439,-101.4073811
34414,271.42,Floyd,2007/02/13,2313303,68.57999999999998,33.83647066,-101.38793559999999
34419,273.28,Floyd,2007/02/13,2314101,101.72000000000003,33.85424811,-101.3362671
34420,287.09,Crosby,2007/01/31,2314403,65.91000000000003,33.79924924,-101.3651566
34423,310.9,Floyd,2007/02/13,2315101,53.10000000000002,33.84869263,-101.22292929999999
34424,329.38,Floyd,2007/02/13,2315204,88.62,33.86091437,-101.1690383
34426,314.66,Crosby,2007/01/31,2315501,85.33999999999997,33.82147088,-101.20542840000002
34430,262.37,Crosby,2007/01/30,2315801,87.63,33.75175001,-101.168482
34431,338.61,Floyd,2007/02/13,2316101,59.389999999999986,33.8611919,-101.11681390000001
34432,298.71,Crosby,2007/01/31,2316501,109.29000000000002,33.81619276,-101.0662561
34434,139.95,Lubbock,2007/01/29,2317104,31.05000000000001,33.71897253,-101.9835055
34435,174.12,Lubbock,2007/01/25,2317202,45.879999999999995,33.73397226,-101.94017159999999
34436,128.86,Lubbock,2007/01/26,2317601,30.139999999999986,33.6767506,-101.889336
34439,222.8,Lubbock,2007/01/26,2318301,121.19999999999999,33.73841613,-101.78405740000001
34440,160.49,Lubbock,2007/01/30,2318409,33.50999999999999,33.69952801,-101.8457245
34441,160.75,Lubbock,2007/01/30,2318602,67.25,33.70036122,-101.78238990000001
34442,84.91,Lubbock,2007/01/18,2318703,55.09,33.62897347,-101.84627859999999
34444,96.4,Lubbock,2007/01/25,2318712,101.6,33.65480643,-101.838779
34445,109.26,Lubbock,2007/01/18,2318802,102.74,33.64619547,-101.7932222
34447,231.56,Lubbock,2007/01/18,2319304,68.44,33.73674989,-101.6543319
34448,227.0,Lubbock,2007/01/18,2319501,73.0,33.70397261,-101.6776652
34449,226.79,Lubbock,2007/01/18,2319601,130.21,33.67730666,-101.639886
34453,221.05,Lubbock,2007/01/18,2320401,113.94999999999999,33.7075841,-101.59544100000001
34455,207.6,Lubbock,2007/01/18,2320701,54.400000000000006,33.652584999999995,-101.6254407
34456,221.3,Lubbock,2007/01/18,2320805,102.69999999999999,33.66508503,-101.579051
34462,222.98,Crosby,2007/01/25,2321706,122.02000000000001,33.66564098,-101.4834929
34463,240.84,Crosby,2007/01/25,2321801,126.16,33.66591857,-101.43487990000001
34467,272.02,Crosby,2007/02/07,2322204,57.98000000000002,33.7217506,-101.2943196
34473,265.11,Crosby,2007/01/23,2323701,194.89,33.65619585,-101.2195935
34478,41.19,Lubbock,2007/01/17,2325304,94.81,33.59286274,-101.8982234
34479,136.26,Lubbock,2007/01/17,2325401,71.74000000000001,33.58202931,-101.9765582
34480,64.42,Lubbock,2007/01/17,2325504,75.58,33.5634185,-101.9401682
34481,29.12,Lubbock,2007/01/17,2325508,83.88,33.54397432,-101.928223
34483,40.25,Lubbock,2007/01/17,2325614,86.75,33.58036284,-101.91683459999999
34484,128.04,Lubbock,2007/01/18,2325704,46.96000000000001,33.54119628,-101.9898911
34485,68.25,Lubbock,2007/01/17,2325803,81.75,33.54008533,-101.95766809999999
34486,20.98,Lubbock,2007/01/18,2325804,114.02,33.52453014,-101.9185002
34487,11.32,Lubbock,2007/01/18,2325908,95.68,33.53591896,-101.9057224
34488,12.27,Lubbock,2007/01/18,2325909,93.73,33.53064126,-101.9029444
34489,14.9,Lubbock,2007/01/18,2325910,95.1,33.5284191,-101.89572199999999
34490,14.08,Lubbock,2007/01/18,2325911,112.92,33.52091918,-101.8976663
34492,43.28,Lubbock,2007/01/18,2326103,62.72,33.60675151,-101.8743343
34494,56.06,Lubbock,2007/01/17,2326207,61.94,33.58480756,-101.805999
34495,90.08,Lubbock,2007/01/17,2326301,39.92,33.60869613,-101.76933199999999
34496,42.2,Lubbock,2007/01/17,2326406,163.8,33.54758579,-101.8368322
34497,41.2,Lubbock,2007/01/17,2326512,109.8,33.57175214,-101.827388
34498,51.52,Lubbock,2007/01/16,2326604,60.48,33.54203055,-101.7862753
34499,63.33,Lubbock,2007/01/17,2326802,66.67,33.52258627,-101.8165534
34500,85.88,Lubbock,2007/01/18,2327102,76.12,33.58675225,-101.7309974
34501,135.96,Lubbock,2007/01/18,2327207,117.03999999999999,33.62397411,-101.6798859
34502,121.08,Lubbock,2007/01/18,2327211,88.92,33.60064122,-101.67932990000001
34504,77.56,Lubbock,2007/01/18,2327402,37.44,33.54397529,-101.727663
34505,95.58,Lubbock,2007/01/19,2327601,64.42,33.57091977,-101.6471064
34506,89.89,Lubbock,2007/01/19,2327603,28.11,33.54647574,-101.6554395
34507,102.48,Lubbock,2007/01/18,2327721,32.519999999999996,33.51786465,-101.7290514
34508,191.46,Lubbock,2007/01/19,2328203,88.53999999999999,33.60925278,-101.58182790000001
34514,181.2,Crosby,2007/01/31,2329201,78.80000000000001,33.58758668,-101.4357122
34515,182.86,Crosby,2007/01/31,2329302,123.13999999999999,33.60286395,-101.39432190000001
34519,146.85,Crosby,2007/01/26,2329801,153.15,33.5342543,-101.4315446
34520,212.18,Crosby,2007/01/25,2330103,87.82,33.58758611,-101.341264
34524,216.42,Crosby,2007/01/25,2330502,77.58000000000001,33.56119734,-101.2995953
34525,232.52,Crosby,2007/01/23,2331101,67.47999999999999,33.60841866,-101.2379269
34528,124.65,Lubbock,2007/01/17,2333202,24.349999999999994,33.47591949,-101.9532224
34529,88.34,Lubbock,2007/01/17,2333301,63.66,33.48980852,-101.8962768
34533,120.68,Lubbock,2007/01/18,2333901,28.319999999999993,33.40703234,-101.8762747
34535,110.58,Lubbock,2007/01/18,2334202,62.42,33.48897585,-101.7962744
34537,153.3,Lubbock,2007/01/18,2334502,41.69999999999999,33.42147706,-101.8040507
34538,132.08,Lubbock,2007/01/18,2334503,37.91999999999999,33.45480983,-101.79571800000001
34540,159.85,Lubbock,2007/01/18,2334801,25.150000000000006,33.3992552,-101.8112726
34541,156.94,Lubbock,2007/01/18,2334805,43.06,33.40175512,-101.81571729999999
34542,151.17,Lubbock,2007/01/17,2334902,16.830000000000013,33.41508866,-101.7546048
34543,81.39,Lubbock,2007/01/18,2335101,28.61,33.475921,-101.72932809999999
34545,151.86,Lubbock,2007/01/17,2335503,123.13999999999999,33.42481108,-101.70238140000001
34546,146.85,Lubbock,2007/01/17,2335701,23.150000000000006,33.41481094,-101.7473823
34547,150.85,Lynn,2007/01/16,2335704,129.15,33.38231162,-101.74071459999999
34548,153.3,Lubbock,2007/01/17,2335707,86.69999999999999,33.39981141,-101.72377009999998
34549,154.5,Lubbock,2007/01/17,2335710,119.5,33.41231124,-101.7143258
34552,154.55,Lubbock,2007/01/17,2335902,119.44999999999999,33.41036739,-101.6384902
34553,80.85,Lubbock,2007/01/18,2336201,29.150000000000006,33.49647723,-101.58127040000001
34554,134.13,Crosby,2007/01/26,2336301,215.87,33.49147779,-101.5190468
34555,101.91,Lubbock,2007/01/17,2336401,48.09,33.44536703,-101.5946017
34556,130.15,Lubbock,2007/01/17,2336701,54.849999999999994,33.41120106,-101.59098890000001
34557,229.55,Lubbock,2007/01/17,2336702,72.44999999999999,33.41092333,-101.58571090000001
34558,238.77,Lubbock,2007/01/17,2336707,65.22999999999999,33.40203442,-101.6115446
34559,167.64,Lynn,2007/01/16,2336806,50.360000000000014,33.37675747,-101.5673754
34561,115.73,Lynn,2007/01/16,2341202,62.269999999999996,33.34647719,-101.95738709999999
34562,122.31,Lynn,2007/01/16,2341204,15.689999999999998,33.3706435,-101.9518318
34563,114.55,Lynn,2007/01/16,2341302,36.45,33.35592202,-101.89155190000001
34564,99.32,Lynn,2007/01/16,2341401,32.68000000000001,33.29370007,-101.9834983
34565,104.36,Lynn,2007/01/16,2341402,30.64,33.32703283,-101.98599890000001
34568,87.09,Lynn,2007/01/16,2341804,54.91,33.27758952,-101.9512747
34569,119.79,Lynn,2007/01/16,2341901,40.209999999999994,33.28536754,-101.90960679999999
34570,120.65,Lynn,2007/01/16,2341902,24.349999999999994,33.28231225,-101.8868281
34572,104.63,Lynn,2007/01/16,2342301,51.370000000000005,33.35981176,-101.7790485
34573,109.76,Lynn,2007/01/16,2342401,42.239999999999995,33.32897839,-101.8518279
34574,90.15,Lynn,2007/01/16,2342502,33.849999999999994,33.30897899,-101.8248821
34575,47.59,Lynn,2007/01/16,2342601,45.41,33.29842424,-101.7565462
34576,84.1,Lynn,2007/01/16,2342602,51.900000000000006,33.32370148,-101.761547
34577,65.42,Lynn,2007/01/16,2342801,37.58,33.28481289,-101.8109922
34578,45.72,Lynn,2007/01/16,2342803,52.28,33.26036897,-101.80349140000001
34579,41.4,Lynn,2007/01/16,2342901,58.6,33.27175798,-101.76737920000001
34580,56.39,Lynn,2007/01/16,2343201,40.61,33.33842398,-101.6882114
34582,68.97,Lynn,2007/01/16,2343502,49.03,33.3098133,-101.7051556
34583,68.4,Lynn,2007/01/16,2343504,64.6,33.30064707,-101.6709872
34586,36.89,Lynn,2007/01/16,2343902,13.11,33.26953682,-101.63904009999999
34588,41.24,Lynn,2007/01/16,2344401,108.75999999999999,33.32398057,-101.5890403
34590,55.64,Garza,2007/01/03,2344904,71.36,33.25509348,-101.53181219999999
34591,90.23,Lynn,2007/01/15,2349101,49.769999999999996,33.24675644,-101.9807198
34592,65.7,Lynn,2007/01/15,2349801,19.299999999999997,33.16342535,-101.9243283
34598,21.95,Lynn,2007/01/15,2351901,53.05,33.13009565,-101.6323699
34599,28.73,Lynn,2007/01/17,2352101,69.27,33.22953801,-101.5965369
34600,18.98,Lynn,2007/01/15,2352701,41.019999999999996,33.16620603,-101.6162588
34603,111.07,Garza,2007/01/03,2353901,68.93,33.14037412,-101.41208329999999
34604,14.04,Lynn,2007/01/15,2357302,55.96,33.12231517,-101.9168277
34605,25.27,Lynn,2007/01/15,2357501,64.73,33.06759369,-101.9471066
34607,24.03,Lynn,2007/01/17,2358401,35.97,33.06787255,-101.8621021
34609,14.53,Lynn,2007/01/17,2358902,54.47,33.00509743,-101.7690403
34612,15.58,Lynn,2007/01/15,2359801,64.42,33.02398652,-101.7007041
34616,129.49,Bailey,2007/01/12,2401501,70.50999999999999,33.93064459,-102.94077390000001
34617,114.94,Bailey,2007/01/12,2401601,60.06,33.94481069,-102.90994
34618,171.03,Bailey,2007/01/12,2401701,21.97,33.90175701,-102.9643853
34620,39.22,Bailey,2007/01/10,2402301,40.78,33.9981421,-102.7849382
34621,42.11,Bailey,2007/01/10,2402303,92.89,33.96231031,-102.78632640000001
34623,40.91,Bailey,2007/01/10,2402701,54.09,33.90425712,-102.8510491
34624,47.35,Bailey,2007/01/10,2402702,35.65,33.9009239,-102.86827170000001
34631,26.45,Bailey,2007/03/19,2403901,41.55,33.892869399999995,-102.6479808
34632,58.67,Lamb,2007/01/12,2404301,91.33,33.966756700000005,-102.5371384
34635,47.95,Lamb,2007/02/22,2405102,62.05,33.9659239,-102.48213390000001
34636,64.92,Lamb,2007/01/11,2405502,64.08,33.93064739,-102.41907420000001
34639,152.29,Lamb,2007/01/11,2406102,35.71000000000001,33.99148018,-102.35462729999999
34641,86.49,Lamb,2007/01/11,2406402,89.51,33.94675861,-102.3610157
34644,158.39,Lamb,2007/01/11,2407101,54.610000000000014,33.98759224,-102.2454547
34645,177.89,Lamb,2007/01/11,2407203,72.11000000000001,33.96758982,-102.1804543
34647,160.42,Lamb,2007/01/10,2407605,42.58000000000001,33.93120013,-102.1543427
34648,152.85,Lamb,2007/01/10,2407701,25.150000000000006,33.91453609,-102.21656479999999
34649,131.84,Lamb,2007/01/11,2407901,38.16,33.87925595,-102.152953
34650,240.08,Hale,2007/02/01,2408301,100.91999999999999,33.99258318,-102.01517659999999
34651,167.83,Lamb,2007/01/11,2408402,29.169999999999987,33.9534201,-102.1015651
